Organisation,Environment,Project,Repo_Name,Action,Commit ID,Commit Timestamp,Developer ID,Lines Added/Deleted,PR ID,PR Status,Pipeline ID,Pipeline Status,Pipeline Duration,Pipeline Start Timestamp,Pipeline End Timestamp,Deployment ID,Deployment Timestamp
Supply Chain,Stag,Project2,Repo1,Push,04bdee06-dbd3-44a3-87a1-fde60ba007b2,2022-07-28 21:46:51,dffb827b-6c99-4063-b230-d6a93e614959,770,3d5f3bec-3e78-447c-9be5-c9b2883d6d34,Open,7f1c7c5c-bfb6-4d6f-94ec-a955bb0c99a5,failure,86,2023-09-17 16:03:09,2023-09-17 17:29:09,5c050e50-29c8-43a2-8b15-5382eb08e8e4,2024-03-12 18:01:00
Supply Chain,Stag,Project1,Repo3,Merge,bdad459b-7ff2-4d66-ba9e-10b3dc1cded6,2022-06-21 04:04:49,ddcba951-91a7-4088-be74-4967fa145dd6,534,fa046fa3-ea4b-4698-9c43-cbd4edbbf881,Merged,1969c802-045a-49a0-9530-d06e0f0f6d5a,failure,103,2024-02-16 01:37:31,2024-02-16 03:20:31,e9a8bbe8-38a0-4ab5-bbf3-82127406cbf7,2023-11-20 11:01:43
Digital,Prod,Project3,Repo2,Push,1e265516-949c-4ef7-903e-914c6f8c4454,2022-11-25 03:59:10,001e6493-1fe0-4b70-91d2-dbe26cf9ef66,234,400c3882-012a-40b1-90d1-1ce0232094d8,Merged,72bc3285-3836-4263-ab8b-859f65e44aef,failure,48,2023-06-08 14:25:28,2023-06-08 15:13:28,5c346616-ae46-4012-9e38-86f6dc6eef89,2023-07-08 19:19:26
Digital,Prod,Project1,Repo4,Merge,05336f42-a497-4dd8-b597-feb5954ed935,2024-04-20 02:33:04,a6116c21-8a2b-43f6-b769-7dcc5ea0071e,886,46b0e811-a13e-48fc-897e-8eb87268957c,Closed,473f3df3-ad87-4151-b007-4745f6714580,success,46,2023-08-12 19:34:03,2023-08-12 20:20:03,4d812f94-a4d0-401a-91db-791da02eb1d5,2024-02-14 08:01:31
Supply Chain,Dev,Project2,Repo1,Push,ab014e8f-aaf7-4f92-9940-32bd44eb4f92,2022-07-15 13:31:31,6cdc16f1-bdd7-4797-a617-11af92906876,19,983ddc32-709e-449e-a994-823199440218,Merged,70da1afb-a244-404a-8c2a-b87d439e2f2e,failure,54,2023-09-15 00:45:49,2023-09-15 01:39:49,3cec32ac-c335-4d84-9d8d-89013d543e56,2023-06-22 01:17:08
Tech,Stag,Project1,Repo4,Merge,0152c80e-d140-40d6-8f6f-a4572c41d1a8,2022-07-09 00:34:05,9b102616-661a-442c-a001-be1e8f39aa48,627,e17af1e4-d579-4281-ba0a-f91be7562279,Open,de2d050c-8566-4652-8662-2d5065c5658e,failure,68,2023-12-14 07:17:30,2023-12-14 08:25:30,df486e4a-1fcf-4e55-968f-2662b7f91e43,2023-10-21 01:13:02
Digital,Prod,Project1,Repo2,Merge,4cb40292-06df-490b-9191-d25193f69350,2022-11-28 21:56:07,3dfc6f65-bc53-4185-a59d-94a9a62ad5cd,639,17ab5af5-64dc-463d-9e1a-8ee1800efdba,Closed,8d5bec44-b199-44be-a4dd-e31e925237bd,failure,24,2023-07-13 14:20:52,2023-07-13 14:44:52,ff963d4d-e615-4822-8ec5-dbe1d2833de0,2023-12-06 15:02:57
Digital,Dev,Project3,Repo3,Push,02b26015-fec7-407d-bbf9-b90f6fc1247c,2022-10-13 01:47:05,f989f88e-fe44-4b3d-9517-d281859627ab,832,29e6a32e-813f-4188-8b7f-e3d138becbec,Open,c65dbad2-8ce1-40b5-af3a-6b1f084bae67,failure,70,2023-09-20 10:06:15,2023-09-20 11:16:15,7f038fa7-aa59-45d4-8909-c1134e43e3ef,2024-03-03 06:54:27
Tech,Dev,Project2,Repo4,Push,608bd289-3bfe-4d9f-95e0-26719f6f798b,2024-01-25 03:19:42,b36df121-c574-4e61-a21d-5a0a92669292,615,52e4fcf3-dcc3-4dbb-b272-9c64639e9a9e,Closed,0eb7372b-08f1-4649-8123-52cf4884d41d,failure,53,2023-10-11 08:51:39,2023-10-11 09:44:39,85bcc0f6-4b8c-4ae2-8f54-e844d73fd2cc,2023-10-06 23:05:03
Supply Chain,Dev,Project3,Repo3,Push,aeb7d5e9-3bb2-4069-87b5-f93a16b71aec,2024-02-09 01:00:33,3dfc6f65-bc53-4185-a59d-94a9a62ad5cd,46,ced456c1-acd0-4207-9b13-01d9bc34dc19,Open,baf8787c-6b26-4f7e-a22e-c0037cd9cac5,success,13,2023-08-31 17:47:06,2023-08-31 18:00:06,1d5acb9f-4b17-4c13-9388-04eb36a74243,2024-02-27 03:43:15
Supply Chain,Prod,Project1,Repo5,Merge,0ffa6ce6-32fb-4371-b3f5-923c029c4397,2022-12-03 17:22:22,a5a22edd-7a5a-4d09-964f-6cd86d8c02f4,802,a9d35c46-1e89-4231-8654-c1e0d5a90ee9,Closed,132f8022-cc2f-44c9-9cc1-b87f9174eec4,failure,48,2023-08-16 02:52:15,2023-08-16 03:40:15,45560b35-7845-48e6-a0e1-fe5d0e731914,2023-12-10 08:49:26
Supply Chain,Dev,Project3,Repo1,Push,82d24fe6-d0a9-44cd-b859-7517a4c7face,2022-06-03 15:01:47,2f37a6f6-9aa5-4418-ab9c-81aee7f254af,221,54b161ea-6a08-45cb-b7ab-b65c21538b0d,Open,3fb0ec9f-c346-499c-ac93-b698a1bb544a,success,33,2024-01-15 19:05:24,2024-01-15 19:38:24,e6f83b15-247e-4606-9be7-82e392ce9a0d,2024-03-31 04:01:41
Digital,Dev,Project3,Repo2,Merge,fd74b06c-1f67-4235-9a40-2868bedc9fe8,2022-12-10 01:44:56,c9d51c4e-d958-4950-b4af-31c8b2029026,80,52c9df01-0016-4241-aabc-6e29056da0ea,Merged,af3f0e44-3fe5-4345-b3d5-500ff467847b,failure,109,2023-12-08 18:03:09,2023-12-08 19:52:09,73a42b56-c88d-45d2-a9e9-b036a26a12dc,2024-03-28 08:08:36
Digital,Prod,Project1,Repo2,Merge,b6055ff0-eb3b-44a5-aa12-ed44bac0ab07,2023-08-19 06:38:58,66998e57-6c9d-4b7f-87d8-9613ca06ea92,99,d6b5be4a-da2a-44aa-828c-232061e0d006,Merged,5f414069-d1e5-4b83-85ff-02d9fb717d3c,failure,112,2024-05-04 10:18:39,2024-05-04 12:10:39,3f45cbd4-dfde-45fe-be29-e4f2b8791c20,2023-06-09 04:37:40
Digital,Dev,Project2,Repo3,Push,acc95d69-09cd-41bc-bee3-797c55982231,2022-08-18 20:28:37,c6306e4d-1994-4b8c-af92-5dc68e111610,369,37ea955b-dff6-4899-8c32-4e25dec4b049,Merged,f7e83f96-205c-4622-a674-b08681f60908,failure,13,2023-12-12 17:04:09,2023-12-12 17:17:09,f6db2f11-2d7d-41cf-8bca-e8519071cecf,2024-04-25 08:10:45
Supply Chain,Stag,Project3,Repo2,Push,31935e29-a7b0-44e6-8519-ab1e3398a612,2023-10-18 13:34:43,4d8c4bb4-1ae8-4a9b-8e56-6cc5627409cf,866,1d461fba-5e28-4f75-962f-0d5f1a3a312f,Merged,48a6713e-7693-40ad-b4b0-e0ee9b3582e1,success,26,2023-07-25 21:15:40,2023-07-25 21:41:40,3e47458e-aabf-4b65-abf7-682913317050,2024-04-02 12:51:33
Digital,Dev,Project3,Repo1,Push,4a8f310e-12f7-49d1-b07d-9afc0c2b1233,2023-05-05 07:06:14,ca7433ef-e02b-47e4-93c1-8481d998476d,769,67a0f7c2-98d4-40e5-bcc4-83c57aaa5db4,Open,d7073776-ea82-49eb-9a75-4f052f6e9752,success,33,2024-01-19 19:54:58,2024-01-19 20:27:58,cbd189e8-cd29-43f0-b7c8-6ffbca6fd1a0,2023-09-22 16:39:37
Supply Chain,Prod,Project2,Repo1,Merge,bed4f9f6-a5f5-417b-8707-cab52242065f,2024-01-27 17:00:55,179bc68b-508f-4913-9830-73da4dca0b6f,538,144c9659-dfd9-4976-a3b0-a9d99eafa0d4,Open,53cfdef0-8224-47cb-87a9-80b651452f7a,success,105,2023-06-03 17:03:14,2023-06-03 18:48:14,09901419-36ca-4456-854f-0540f4ff5172,2023-07-28 14:31:55
Digital,Dev,Project1,Repo3,Merge,516c54a0-273f-475f-8263-4588e9ff7cda,2023-09-08 15:09:06,4752adf5-1fcc-40a7-98c7-739c9b3ca196,880,8ec8e05c-f41b-44fc-a9dc-4f3a3f6ae9bb,Closed,9b3b08b7-156d-4241-a91f-447020ba1630,success,101,2023-08-04 01:03:21,2023-08-04 02:44:21,f968b6b2-97ec-4ef7-91ce-d89ed7c307ca,2024-02-01 10:36:41
Digital,Prod,Project3,Repo2,Push,0eb79e63-df47-46fb-be24-c508a598eb62,2023-08-13 14:01:02,1f99b539-da55-476c-a677-cefa23d277d9,75,ccdc272d-7a9d-47a5-85de-f50aae1e01fe,Open,119d04fa-da0e-4566-a8ac-f486611c2f86,success,102,2023-07-02 01:22:53,2023-07-02 03:04:53,8353712e-5a6f-478c-bd31-ec1146f38755,2023-11-12 08:59:28
Supply Chain,Prod,Project1,Repo5,Push,6413dfca-dce8-4851-8cad-12e7057073c8,2024-02-10 23:08:29,ca7433ef-e02b-47e4-93c1-8481d998476d,689,7669f95e-76c4-411c-959c-314154e1e2ba,Closed,f46a7cfb-c4a3-4339-b370-f285d4ba2cb7,success,36,2024-03-10 07:00:32,2024-03-10 07:36:32,562a95ac-fdd6-4a00-bc77-8173015d74bf,2024-05-23 13:48:32
Supply Chain,Prod,Project2,Repo2,Merge,8ed1ab0c-6846-4eea-8947-6b6402f6723f,2022-07-01 08:14:47,a04e9dd9-5340-4d26-8398-ebe206dfad85,716,96621582-d17c-4f85-99bf-b341acc5e209,Open,171c6ed0-0662-4f12-9cb0-456a7059182a,failure,54,2024-01-08 15:43:55,2024-01-08 16:37:55,e7440211-76f1-451e-96f5-2565b4857cb0,2023-07-23 03:15:02
Tech,Prod,Project2,Repo2,Merge,a74c3914-1fb6-4c08-b1f6-33dad4766257,2022-11-04 08:46:37,c9d51c4e-d958-4950-b4af-31c8b2029026,761,3fd470e7-ecd6-48dc-b544-ac7e01bcdad5,Open,28546b5a-4a58-441e-b601-fc62d3a9d0e9,failure,1,2023-12-07 15:00:32,2023-12-07 15:01:32,4e8ddb58-f420-4db8-a3cf-806a4a9773b8,2024-03-08 00:48:25
Tech,Prod,Project3,Repo5,Merge,720bb3e2-fd54-404a-8ac3-bf3097a779e0,2023-12-20 23:54:27,02c0db8d-fac1-48f1-8240-a8c50657f211,681,87ada003-733c-43f4-852e-817d9fd7cfcb,Merged,5d28166e-8a80-42d9-94a3-cd1c80fff124,failure,58,2023-11-04 21:46:25,2023-11-04 22:44:25,45527671-43f3-4b74-b96b-358949c07d13,2024-02-01 01:51:22
Digital,Dev,Project3,Repo1,Merge,0355950c-b559-4709-8b11-fb15a92033ed,2023-09-17 06:02:48,c4c2521e-7689-4244-8e94-7ca24e23933c,782,76e051af-ac70-4d78-928b-adb160f37dd3,Merged,73885142-29be-48ad-bde3-ce10382fa136,success,50,2023-10-01 00:16:29,2023-10-01 01:06:29,b54a309a-5bdf-4d55-937e-ff87a9fca4d7,2024-01-20 21:23:24
Tech,Stag,Project1,Repo5,Merge,619529e9-0841-47d8-843e-0b8c4b21c100,2022-08-02 19:33:03,7022cc12-9667-423d-a87e-66d70ef61501,347,32fb4c37-6cbf-48c5-9a3c-9eebccb14cad,Merged,f8763a39-0a96-4b5d-afa7-09af67ec265d,failure,106,2024-04-05 08:27:40,2024-04-05 10:13:40,0e13a92d-50dd-49be-aa4e-3152987ef217,2023-10-17 00:42:09
Tech,Stag,Project1,Repo3,Push,6fd6db53-f7c9-47fd-9cfe-83bc7e80db4b,2022-07-21 09:09:40,921fe87c-4145-4e15-8671-9444f6078f8c,181,b87477d0-3dca-4a21-b524-8580923c8916,Open,e00706cb-2a15-4a48-b648-a8fc5d05c313,success,114,2024-04-09 19:15:11,2024-04-09 21:09:11,d9f61c12-8364-4b4e-bcf9-20be78243c41,2023-09-09 23:23:59
Supply Chain,Dev,Project2,Repo2,Push,b6ca4715-b0ac-412d-a314-4333ecd0c58d,2023-05-17 12:27:17,9d1638db-2bf5-47a9-a111-2f4c2b1e60c1,698,4826995f-8fa2-472a-b630-84ba41b099b6,Merged,7c8766e4-622d-43cd-bb63-949af7f27007,failure,104,2023-11-24 00:23:09,2023-11-24 02:07:09,8e8f9b3a-7b1c-41a3-a409-b0df94ffb303,2023-12-15 04:50:22
Digital,Dev,Project3,Repo5,Merge,7ee5975a-56ed-4e34-844d-268ab91ffa14,2023-11-11 23:57:59,0f180088-7931-4a4e-bf65-0d69be5f17b8,695,4e8ca069-3c15-4ff8-8efc-a67fcd27c943,Closed,2e83627d-5324-437b-b15b-161080b31536,failure,69,2023-11-30 23:59:14,2023-12-01 01:08:14,009725d1-9cc2-48b5-8c2a-a33821c29eeb,2023-10-17 21:03:41
Digital,Prod,Project2,Repo3,Merge,003d5f01-ab88-4a6b-8e7d-53be01fe645f,2022-10-19 21:06:40,e0078d46-fd3a-4d71-bc01-b1e9f976f3ab,385,4e2b4a92-0afc-43ff-aa88-96f071ae9333,Closed,7a184feb-2cd9-444a-bea1-ab82130847ce,failure,45,2024-01-24 14:14:31,2024-01-24 14:59:31,8f04bdcb-b410-4b38-8a9c-55108a7dcaf8,2024-05-11 21:26:57
Digital,Dev,Project2,Repo3,Push,7f5795a5-cd25-473a-82bc-c11e40fd959b,2023-12-20 16:33:20,c34e6c58-3895-4340-b8b2-f328c218fb9a,260,d3b58521-687d-490b-bc28-5412a97471e1,Merged,79276424-378a-4c33-901b-f2d8c63a76ce,failure,101,2024-03-27 01:12:59,2024-03-27 02:53:59,66f4f5db-f923-4ad0-8128-01ef99eefb4a,2023-09-01 23:14:43
Digital,Stag,Project3,Repo4,Push,645e95c4-fb72-42dd-95cb-caf4931549b5,2024-05-12 04:41:44,c1663447-3dc7-4d1f-9874-5d7a5539949c,526,ac4ec8c4-bc27-43b6-9895-5f462811c33e,Closed,036eabb8-d19e-4388-ada9-dff6ba6f0109,failure,3,2024-02-18 08:27:32,2024-02-18 08:30:32,7ad585e1-735a-40ec-a9b1-2a6198389c9a,2024-03-09 21:00:55
Tech,Dev,Project3,Repo5,Merge,3f527cea-f626-469b-897e-18e2580588df,2022-08-12 23:11:59,5ec25369-f637-4138-9ede-1159204e2c74,354,6a3af336-03a9-452b-9205-c97b9c13a1db,Open,895022bd-2618-4ce1-915f-9e5fba122db1,success,94,2023-12-04 19:47:05,2023-12-04 21:21:05,f492a9ac-e77e-4777-8336-c7afc481d485,2024-03-11 03:52:16
Tech,Prod,Project2,Repo3,Merge,e469b577-e758-4ecb-8011-9ae8dc182f86,2024-01-25 17:04:46,a04e9dd9-5340-4d26-8398-ebe206dfad85,319,ac3661ad-7f45-4d04-a7ab-48db7ec6eb23,Closed,601fb36f-67c7-438d-b291-85ddd051faa2,success,39,2023-07-31 17:43:20,2023-07-31 18:22:20,1d4bf7f3-1a52-4a39-bf03-3699ab8390e3,2023-06-21 15:14:17
Tech,Dev,Project1,Repo5,Push,56365475-41e2-4712-89ee-88d00aa38cea,2022-08-21 02:56:28,fe2a3d7e-789f-4bfa-85f9-53a609702aea,391,afed27cd-3d50-4d04-9323-13e79aa9dd2a,Open,b708ea9f-c28e-4dc8-b68c-a9b67f39498f,success,43,2024-05-08 18:16:53,2024-05-08 18:59:53,d8716d5c-c288-4152-9c38-b6d1c80a62dc,2023-12-17 16:48:03
Tech,Prod,Project3,Repo2,Push,664eb456-02b1-4cd1-9b6c-3facf742f60d,2023-07-19 23:14:38,66998e57-6c9d-4b7f-87d8-9613ca06ea92,908,2ab8366b-12cd-4107-8e74-085aeac231a6,Closed,7e4bcbae-e3b8-4f0f-a509-df2576d92993,success,118,2024-05-04 04:56:17,2024-05-04 06:54:17,24b32941-638f-4353-b09d-29f7fe6bd663,2023-11-15 04:26:57
Supply Chain,Prod,Project1,Repo2,Push,767faa10-e1ac-4876-9323-b5f09a1ec7c7,2023-05-06 15:50:58,a0054424-faca-4534-a38e-fa12ff4b1be4,407,f90e7fbd-d22b-4c8d-aea0-dac24422394e,Closed,220a6b0d-668e-4e60-9c0b-1ad099837ed7,success,109,2024-04-20 00:00:27,2024-04-20 01:49:27,b8bccd33-ec48-466d-93cf-130f430e2618,2023-11-01 15:55:01
Supply Chain,Stag,Project2,Repo2,Merge,215503c4-f0c6-4eb8-9988-b9bd2efbdf67,2023-11-14 20:23:59,df615c6e-da65-468e-8351-dcc78050a8c1,395,76a52ea9-4a55-4892-aab7-e264be871785,Closed,bd6f94d4-e0f4-4b07-ac67-b41ae0eeeafb,success,9,2024-05-26 08:16:16,2024-05-26 08:25:16,793c4b69-89fa-4412-acf9-96c29387c572,2023-06-10 17:13:17
Tech,Dev,Project3,Repo4,Push,22d646cb-50b9-4f58-aad0-5a398aa09168,2022-11-28 04:23:44,a6116c21-8a2b-43f6-b769-7dcc5ea0071e,434,3cfa7653-3a06-4a38-ab7a-460fc4375385,Closed,924988ce-ebdd-4f1f-9b31-b901e5941fb5,success,8,2023-12-01 19:23:16,2023-12-01 19:31:16,7bc7fb32-17b9-4a20-8dca-4584a0e23aaa,2023-06-24 08:00:07
Tech,Stag,Project2,Repo2,Push,487946c1-0a89-4a40-b8a2-5dbd23fe055d,2022-10-31 08:02:43,6cdc16f1-bdd7-4797-a617-11af92906876,819,ed795830-0537-4ae6-90a9-dad81ee45483,Merged,35a6c02d-3308-4086-871b-6be77aeca66d,success,21,2023-06-01 09:34:52,2023-06-01 09:55:52,3299be3c-db98-460e-965f-ea82759a4ee7,2023-06-26 03:22:16
Tech,Dev,Project1,Repo1,Merge,477ad7db-4d3c-4f9a-a3f1-830f55bc1b47,2023-01-23 17:14:21,1f99b539-da55-476c-a677-cefa23d277d9,847,18f588c1-9113-4357-959f-eade27395d7f,Closed,7bc6b4c5-4040-4133-bbd2-5c0a682da82a,success,36,2024-02-22 14:32:42,2024-02-22 15:08:42,4bfe4e03-9c84-4b95-ae72-46ef6ece8926,2024-04-21 17:22:01
Supply Chain,Stag,Project1,Repo5,Merge,b53500cb-1646-43f3-a294-c9665afff4f3,2023-01-31 18:04:08,a5a22edd-7a5a-4d09-964f-6cd86d8c02f4,322,e4b7e5c6-8fdc-4eda-bb65-d82dd041f632,Merged,ca3abe2d-1911-42ba-83ca-7b298f89cb0e,failure,97,2023-09-29 23:02:01,2023-09-30 00:39:01,a7da90d8-598d-455a-bd53-6f760798ca78,2023-09-13 09:07:12
Supply Chain,Stag,Project2,Repo1,Merge,92a18e85-7e13-4b8b-a2bd-17f391d31cb8,2024-04-05 07:42:10,21fa9fa1-9f46-4904-8365-9c2ad91f15f5,826,2910060d-1ac6-4d8b-a458-0ac536839595,Open,d4a6b4d7-834c-4fdf-98f3-bbe39121ab66,failure,109,2024-04-25 17:29:28,2024-04-25 19:18:28,7a347bb5-eb52-4bea-b12c-5e8da35f5c79,2023-12-09 05:11:54
Supply Chain,Stag,Project3,Repo3,Push,7d5126b7-155f-47c0-b419-074b73bdb4d9,2024-01-16 11:39:56,2f37a6f6-9aa5-4418-ab9c-81aee7f254af,790,fd478102-506e-4006-97f0-0b12417347c3,Closed,ecfcc11d-cfd8-4c24-808c-56daadf34c6c,failure,75,2024-05-22 13:39:55,2024-05-22 14:54:55,f71016f6-5fdf-4f7e-83cd-7988284acacf,2024-02-09 02:51:07
Tech,Stag,Project2,Repo1,Merge,403db4ac-3f19-4e4e-af26-56a7d4d34310,2023-01-18 01:15:16,a5a22edd-7a5a-4d09-964f-6cd86d8c02f4,420,87d76620-c1db-4c43-a33e-fb2db8d797f9,Merged,ea1892b2-f981-4707-aac3-b9c2b5199819,success,71,2023-12-03 17:57:20,2023-12-03 19:08:20,b4b0e326-6964-455f-8e04-7f78c2b05e0c,2023-08-06 09:53:09
Digital,Prod,Project2,Repo2,Merge,2cc84d31-d63a-455e-9fe9-08dc82d59393,2023-12-13 10:33:54,5ec25369-f637-4138-9ede-1159204e2c74,538,9ebbde15-a078-447d-a5f3-7fbd368e0733,Closed,785d201f-5de0-4187-8c0e-bf4230f10ce2,failure,73,2024-02-16 02:22:01,2024-02-16 03:35:01,b485f262-e804-4270-9863-d1b979c16fb7,2024-01-09 14:40:56
Digital,Stag,Project2,Repo3,Push,d40378e0-9f5b-4753-a830-3317f5af3eb8,2022-12-20 05:36:57,236d5cd7-bee9-461c-8e75-1f4d6c16a669,735,2fab0ad9-1805-4828-89f3-8f2d68843095,Merged,dda1f64a-3086-46f3-9676-c54a3796ec61,failure,32,2023-10-12 07:06:35,2023-10-12 07:38:35,edd1a67d-c1ea-4cba-b5c2-b05c586103f0,2024-02-13 14:08:50
Supply Chain,Dev,Project2,Repo1,Merge,75d6c019-caaf-4a60-bef2-9b68be11c996,2023-02-08 14:48:01,82b22f8a-6dbc-4415-a50a-dcf8456a396e,820,3066bc75-a0a3-4a13-891e-802100e6518d,Open,d8860229-2d5c-489d-ad2f-40948c7be519,failure,16,2023-07-25 13:02:48,2023-07-25 13:18:48,6fb643c7-8698-47da-9836-5ac918c09f17,2024-02-27 07:57:53
Digital,Prod,Project2,Repo5,Merge,872c2a32-372a-44cf-a143-7ffed130026b,2023-06-22 09:27:28,5ec25369-f637-4138-9ede-1159204e2c74,507,9a093ac1-00f5-4278-8b1b-523813d5c828,Open,b355c131-b556-41bf-b208-6aa59b5d6f85,success,71,2023-07-21 02:59:11,2023-07-21 04:10:11,a0195aec-e0b3-4d88-8562-f1291b976c35,2024-02-29 17:26:38
Supply Chain,Dev,Project3,Repo4,Push,3d7ea102-f03b-4a92-86b1-6549b6041020,2023-04-27 13:50:58,a04e9dd9-5340-4d26-8398-ebe206dfad85,805,ac7e46b9-fd33-44f8-a538-a7d95202df04,Closed,169f2572-9430-45c7-9c89-e0bc1cb7c537,failure,66,2024-01-13 16:49:36,2024-01-13 17:55:36,23da4ba5-9265-4a2c-a473-77e17a663f5c,2024-03-28 13:27:18
Supply Chain,Stag,Project2,Repo4,Push,3b9925a4-af94-4fd4-9318-7b36c0c6df17,2023-12-13 14:28:03,e5e34302-4eb9-4268-ac1e-3a15e11d0904,652,da85c369-1a9f-4078-9b78-11a8beefbfa2,Open,66f5cfbf-0860-428d-84b7-8c8d12715763,success,59,2023-11-14 11:18:15,2023-11-14 12:17:15,7b194882-c94f-4956-b047-49c6edf64b93,2023-10-26 22:22:26
Supply Chain,Dev,Project1,Repo2,Push,27c32a4a-8e34-435a-86dc-f501beacfe4a,2023-05-02 07:04:43,48e40c9a-51a6-4e92-8969-f6c8d69694a1,249,fb58561d-fd39-4a37-b7c6-7356a198f786,Closed,79060492-1f6d-4731-bf35-9ff5a77a5df6,success,49,2023-11-03 06:41:54,2023-11-03 07:30:54,fbc1104e-53a5-4254-8b42-a80f4816df16,2023-12-20 17:23:20
Digital,Dev,Project1,Repo5,Merge,c17da131-497c-48e8-b7bf-61eca2a04df2,2022-09-25 09:00:02,21a39fbd-5bb3-4b96-8186-ebcc80c01c4e,984,45eaa317-c197-46e6-aef7-14d743dfdfac,Merged,f67c3584-f4e7-4c00-9996-001b0dd99127,failure,110,2023-06-04 01:51:20,2023-06-04 03:41:20,bb29c7d2-2d1d-44f3-8ace-dd096147e691,2024-04-30 06:14:05
Digital,Stag,Project3,Repo3,Push,4e04901b-2de3-4ff8-a853-45cfe767745e,2022-11-18 08:23:23,73be3819-9de1-4426-b80f-81c3cdd1f3f2,664,8027c654-2498-47ff-a07d-a96077f9deef,Open,cfcd4b3e-e7e8-454b-9903-c41f85b7b172,failure,40,2023-11-18 00:24:49,2023-11-18 01:04:49,aed8d711-b09a-4e52-a163-72f2de3bb3b5,2024-03-29 03:16:10
Tech,Stag,Project1,Repo4,Merge,f9883934-db26-4992-814a-c82cfde54fd8,2022-05-27 07:39:54,d3aa0584-0b7e-4616-bf69-10f00766399b,747,2ea110d3-903b-4b8d-be2e-180c27ad2c3a,Merged,acb5a3e8-6334-4418-9d23-dd8ad6275288,success,17,2023-10-02 17:33:55,2023-10-02 17:50:55,fab06c52-7891-4d7b-9e5c-c4b69a6c8f49,2023-06-22 17:40:27
Supply Chain,Prod,Project2,Repo2,Push,75cc2a31-400f-4412-b6a1-13c1b5103bbc,2023-05-21 04:22:53,932ee9b6-4aae-433e-b06b-dfc37cfbdd6d,346,4f5bb5e9-e904-4aff-8cae-6fd4fb747439,Closed,d1204583-a4bd-46a0-b1a1-169ab413639d,failure,27,2023-12-29 11:23:15,2023-12-29 11:50:15,ac93a21d-f334-4a04-b45a-4c7b47685aa3,2023-05-30 07:17:35
Digital,Stag,Project2,Repo1,Merge,22379435-1065-4ed2-85ea-128e8ea0ce99,2022-11-05 11:46:24,a1879ee5-80e4-4ac9-a0cc-992684709bef,504,4ad36cba-ee78-4d24-a131-14e20bf71ffa,Closed,ba553a76-2450-484b-beb9-34eff53c05a0,success,37,2024-02-20 23:10:54,2024-02-20 23:47:54,2818d4d8-c9ec-4b04-8700-634789afd21f,2023-11-13 17:15:19
Supply Chain,Prod,Project3,Repo2,Push,5633479a-43ca-4489-adf2-4c1119f5b6f0,2023-11-30 21:47:58,ad79da6d-7bf9-4406-bb49-43eeee869c6d,715,085a70b3-6728-4a99-8933-c38d158aff0c,Merged,c770c456-9c60-43e6-bb73-039971a3b567,failure,40,2024-05-22 02:34:28,2024-05-22 03:14:28,92bd8466-65fc-443a-945c-9f3b0be9593a,2024-03-15 14:27:17
Digital,Prod,Project3,Repo4,Push,c8bf3b41-8b71-4a71-927e-dc6ede94a25c,2024-04-24 12:24:42,38a26041-4000-4951-98f6-c8c5cef9a366,677,edb180fb-f1d6-49dc-8ef5-08f6dcb4d21d,Merged,63564219-21c0-4d63-bcd2-9b96a341baf0,success,49,2023-12-31 11:54:26,2023-12-31 12:43:26,49e70ac2-0bb4-4e3d-b2df-8ab3db339064,2023-06-30 04:39:08
Supply Chain,Stag,Project1,Repo3,Push,f1d975a4-c75e-43e7-a8c7-a2de38f45ead,2023-01-16 05:08:19,831a7139-af02-453f-8c3f-dded642e8c25,501,70f05b28-f283-4680-b4f0-0c84534fb749,Merged,7130740b-0006-4aee-969c-a3290f25da95,success,32,2024-04-08 06:25:42,2024-04-08 06:57:42,163f4995-05af-4890-9543-fe50f627b415,2023-10-28 03:45:22
Supply Chain,Stag,Project1,Repo5,Merge,78570f13-37f7-4443-9d8f-0b7a7398c36c,2023-10-12 13:47:14,a6116c21-8a2b-43f6-b769-7dcc5ea0071e,929,4ea1f5ec-2719-49bf-ac5a-79345e874577,Closed,e3e762df-5183-4d75-8377-3cab2d0a6b57,success,53,2023-09-08 08:57:13,2023-09-08 09:50:13,9f91c448-dae1-4f01-a1f4-6d16e088fa75,2023-08-11 13:50:34
Tech,Prod,Project2,Repo2,Push,a3177fd0-04e9-440c-adc1-c97efdb06e2c,2022-07-12 04:43:04,c4c2521e-7689-4244-8e94-7ca24e23933c,817,a167e7d5-e13f-49e2-bfad-efeea6eb323e,Merged,8c3ca6b9-19b7-4396-a2b7-165490509d81,success,103,2024-04-12 19:29:54,2024-04-12 21:12:54,fe5bb036-62ad-4b0c-8091-72d7e83c976b,2023-12-18 08:36:42
Tech,Stag,Project1,Repo5,Push,60f27738-5d8a-4fa3-914b-5d3f412d98e8,2022-08-18 06:43:17,9b102616-661a-442c-a001-be1e8f39aa48,696,46628733-c590-4d4c-884f-a10d214c92cd,Open,5c1c987b-9e1e-4f32-9a0d-5fcca899f11a,failure,23,2024-04-09 05:36:44,2024-04-09 05:59:44,5ff0bab2-59d0-44ae-aa31-66dce75b1fa9,2023-10-09 02:14:56
