Organisation,Environment,Project,Repo_Name,Action,Commit ID,Commit Timestamp,Developer ID,Lines Added/Deleted,PR ID,PR Status,Pipeline ID,Pipeline Status,Pipeline Duration,Pipeline Start Timestamp,Pipeline End Timestamp,Deployment ID,Deployment Timestamp
Tech,Stag,Project1,Repo5,Push,ecffe016-dbf4-42fd-95c9-7bc93ee20e6a,2023-03-07 07:33:03,2b020209-0594-4998-bc18-4cf83a4ce2b1,368,af6daa6a-99ff-4f01-b8bf-c6cd718a79e0,Merged,e884901d-310e-4bd5-bf3e-dbdbde64cc2c,success,35,2024-01-27 19:38:51,2024-01-27 20:13:51,e15e1aad-a525-4522-b38e-17a8487b8de2,2023-12-16 10:32:20
Digital,Dev,Project2,Repo3,Push,7798231b-685b-479c-bd2a-99459da12ba6,2022-06-15 06:09:36,82cc37ab-b93b-4edd-9567-08a0703e472f,998,b7c10bb5-5d10-4e06-b041-0e1f3de714f1,Closed,5e8cfe07-cf52-4adf-ab89-7a22f6d4ccfc,success,44,2024-04-15 20:12:52,2024-04-15 20:56:52,49076df9-118c-4124-89c2-a0b8be562fb2,2023-06-30 09:19:18
Tech,Prod,Project1,Repo4,Push,053b417c-ddc4-44cc-b8f7-26b183333838,2023-02-26 17:42:48,5f1335ef-66a4-4c8f-98e8-16f0974631dc,108,5ff20ddf-3bbf-4923-b36b-fec37f1f0954,Merged,ddc81623-80e0-4048-badf-a280fd49539f,success,13,2024-05-05 01:13:33,2024-05-05 01:26:33,6ad967b3-4e06-4721-a010-d291406cc4b3,2023-10-06 04:44:53
Digital,Dev,Project3,Repo2,Merge,72a45e7b-44de-4196-8b57-a1be25637487,2023-04-14 15:23:33,5a0e25f8-fb2f-41f8-b35f-b297455a9276,201,4f9e276a-0457-4f22-abd6-a5cc3b80398f,Closed,7be4243a-63a2-4857-aa9d-e94ed4c0732e,failure,85,2023-06-19 13:13:33,2023-06-19 14:38:33,57aba2d8-175b-42b2-a1aa-9a4b3cf3402b,2024-03-14 22:26:47
Tech,Stag,Project2,Repo4,Push,51fb64d4-6d06-489b-b557-c002a1392e89,2024-03-19 22:57:07,bf12daed-5e67-4d9e-be29-fa065bcca511,508,544618a4-7b46-46a4-95d6-e9743b5c65ff,Closed,255b1e58-83cc-43a6-83a6-b32cf452d008,failure,13,2023-09-01 15:21:11,2023-09-01 15:34:11,0d543c9a-bd0f-457f-b554-79b8d3bf5a2a,2023-12-16 14:35:05
Digital,Stag,Project1,Repo5,Merge,2ba95ed4-acec-4635-a989-b6cbe809a693,2023-09-19 19:11:16,001bfcd4-078f-4fb6-992c-62695494da86,813,06ca5e05-6fc7-49cf-8c13-59a9a29b08e5,Open,60cfa3ef-c01b-4f1e-b9aa-1d103c180b91,failure,99,2023-07-02 01:28:06,2023-07-02 03:07:06,fb3b9c7d-5948-4106-b1c7-5452d3434544,2024-04-08 13:56:03
Digital,Stag,Project2,Repo3,Push,52f726d3-f185-4b18-af9d-aa5a1a7468b4,2022-09-19 15:59:46,ffdbdfbc-abcb-41a5-8497-7c8db8f866f5,116,086dafc2-df08-4717-aa9c-219b9df6849b,Closed,418af975-0f69-40d0-b326-81b5a6994e10,failure,39,2024-03-02 06:11:56,2024-03-02 06:50:56,0a6c0801-7a1d-4b88-bbf1-de60a09c4ae0,2023-11-08 01:31:29
Digital,Prod,Project1,Repo5,Merge,da2f5a34-a87b-49a8-8772-d37f9c864a50,2023-08-24 17:56:33,5087de35-fc62-4cd6-9c4d-e4f8d04f0813,36,7ead4492-1d07-4130-a3bf-e00c309d353d,Closed,ae849b7f-5062-4b52-88ac-1b4bfe0db6ce,failure,102,2024-02-01 22:16:52,2024-02-01 23:58:52,b332c1c6-e91e-4a67-b06e-1d5d35874d04,2023-09-20 02:28:52
Tech,Dev,Project2,Repo4,Push,6a43ae1e-e8ee-4e36-8bc4-3e51253a6345,2023-08-07 04:37:48,5087de35-fc62-4cd6-9c4d-e4f8d04f0813,716,0ebdfe83-9a64-49d3-8b46-8785257010d1,Closed,d0b0a3d7-587a-4545-a245-d279f4f99aca,success,4,2023-12-18 18:15:59,2023-12-18 18:19:59,203e3db0-6442-4e80-94dc-9d02ea6940e3,2023-11-11 12:47:50
Tech,Stag,Project2,Repo4,Push,13d255ed-b70e-498e-a25c-aaf6252ca817,2024-02-17 14:07:20,a744502a-f719-4907-b649-c18e365c3353,780,bdd9adaa-1c56-4a4d-95e2-6697392bb476,Open,521a0399-23e4-43f9-9851-97ede40856bf,success,30,2023-08-10 08:29:24,2023-08-10 08:59:24,0440881e-df8f-4d3e-ba9b-201ab2ec7f59,2023-12-26 12:25:10
Tech,Prod,Project3,Repo4,Merge,ddadd2a4-78fe-470a-8892-f3f0567cb00c,2023-06-06 13:16:55,2b1d4f78-8e64-4adf-ba08-90f8e4fdb172,117,18ce79c3-d6a0-4dc1-9bb8-a3fa680939ac,Closed,d0519de6-78af-4649-bf0d-ac3eadddc75c,failure,64,2023-09-02 07:08:03,2023-09-02 08:12:03,691aa536-5e1f-4686-9813-c39e254b342b,2023-06-07 05:27:21
Tech,Stag,Project1,Repo2,Merge,bfa0ba6d-5458-4db0-91fb-f50e20df7bc5,2024-02-10 13:00:42,e5a21d0d-b151-41d3-b038-f2130ce77a54,343,bbd4049d-c6b0-4a45-a346-03fd6db25d7b,Merged,397f3d2d-5945-48c5-85cb-e7ffb9aa8adb,failure,102,2024-04-29 11:29:17,2024-04-29 13:11:17,418e948b-c268-4758-b2af-4917b96c7d09,2023-09-11 07:42:38
Digital,Prod,Project2,Repo2,Push,376d68cd-dbfa-4942-9aed-fce6339fecd2,2024-05-04 18:09:28,a5c0f826-c9fd-4eff-be33-3f7287acd38a,439,3cc8224f-6e68-4199-8c4f-4a063267c805,Merged,5a8a8391-8813-421e-a66e-44c8b03e3172,failure,93,2024-04-24 15:28:44,2024-04-24 17:01:44,8215c034-2412-4da7-b884-ad5a90b34086,2023-11-22 06:39:39
Supply Chain,Prod,Project3,Repo1,Merge,82b29304-5f33-4b8d-8a14-441590340f49,2023-10-14 09:11:29,1aca81dd-892e-4cad-a347-b53d2ca32a19,729,81317b82-e93a-4527-b9f7-4741a1698f22,Open,afa4eee9-2bf1-4e70-b066-bc9c8b983d15,failure,91,2023-08-05 10:28:56,2023-08-05 11:59:56,52b6df93-d9d7-41b3-96f7-cde6c36c9b58,2024-01-06 03:48:34
Supply Chain,Dev,Project2,Repo2,Push,7f0c06a1-4c05-41e9-8e63-77e81464f514,2023-08-12 14:04:39,9bbcc91e-57b7-4c75-91bd-0d5c13173f3c,405,4c86f552-3b3f-4ae5-a3e7-f730e13dc9aa,Merged,a73e83c2-8824-4ab9-b994-e3569e5e978f,failure,73,2023-07-30 05:43:41,2023-07-30 06:56:41,80a5084e-08eb-4e70-a164-4418446ce7f9,2023-10-17 04:40:55
Digital,Stag,Project1,Repo1,Merge,53c76200-7698-4cd7-ada7-7eed91a2fca9,2022-10-30 06:54:32,d2cf5a41-a5eb-4dde-b757-19e86c559e93,370,54a13d4c-e524-4159-93f9-f50763a850fe,Open,b473c0f9-812f-4a20-a5ee-c053a5495f24,failure,20,2023-12-21 12:39:30,2023-12-21 12:59:30,6fa5f39b-0d3f-4787-9ae1-22cfab9c8cb3,2023-07-28 17:09:54
Supply Chain,Stag,Project1,Repo2,Merge,f8201ade-25b8-4f26-8f40-676e1cca03c0,2023-09-14 00:24:42,34c76aeb-dead-4754-9a0f-702491cd8a92,432,bd53d780-cea5-4b3c-98d0-04d87724f52e,Closed,cf315a8c-cfee-48e2-9ec6-b07a0fd18a7e,failure,68,2023-11-29 22:40:56,2023-11-29 23:48:56,7b0be246-c35b-433e-b2b2-f70c7c504fff,2023-08-31 21:34:56
Digital,Prod,Project3,Repo3,Merge,bdfb326b-919f-4dbc-9bc4-fceff6c9ce01,2024-03-08 16:40:45,801f19c4-fb7a-45ae-b0dd-a3bfa0a321fb,392,2a69c0e7-9072-4aa6-b182-bf723dad82dc,Open,b2dfb5e4-6687-483d-af96-61693e1799d3,success,65,2024-03-14 12:06:17,2024-03-14 13:11:17,6d09a493-3bff-43d6-b3c8-247cd9c933ef,2024-03-01 19:00:59
Supply Chain,Dev,Project1,Repo1,Merge,d22676ae-29ed-4e46-a5ed-61cd9be5c932,2022-10-01 20:13:36,bd839ca4-a94e-4a0b-9282-9b7d2b9279e3,85,3d8e6232-b661-4caf-abb6-4c6d30eeb8d3,Open,cef56311-6fe6-4d06-8a53-f0066574c519,failure,114,2023-08-12 02:06:03,2023-08-12 04:00:03,49a03226-8b14-4672-a129-263f2fb34427,2023-06-07 03:16:24
Tech,Prod,Project2,Repo3,Push,48f03bfc-0ba7-472d-a936-0274cc47d1f7,2023-03-12 05:18:08,d3c8bfdd-ce06-489b-9407-24bf51a4bb51,265,82b3008c-0808-489b-9f1c-642f693859f3,Closed,47ca8fe2-2897-48ae-aefe-d1516a198ce1,success,55,2023-07-22 14:30:49,2023-07-22 15:25:49,0071394b-12d5-4192-b92d-9b9c8f90aea6,2023-12-10 06:05:09
Digital,Stag,Project2,Repo2,Push,c713ca78-361a-418a-a0b5-d3c0f75f229f,2024-01-26 16:57:53,9aad7ddd-a0ac-45c3-ae4e-18d5b95f9be3,634,f99ebc58-624b-48f0-be07-5025111cfa45,Closed,bf9d7d65-b70a-424f-80b6-1838cba35a18,failure,3,2024-01-13 12:54:45,2024-01-13 12:57:45,17d4d29b-9a67-4d6c-b352-9a97fbca7c35,2023-06-22 18:55:11
Supply Chain,Prod,Project1,Repo3,Push,b93fcddf-ce15-4660-b0f0-3537961516c3,2024-03-28 03:26:13,9e346a23-98e8-4293-99e3-b65739889904,649,fed85caa-7cce-4895-853b-b40e09e18e59,Merged,f44c5f43-20ee-42d6-b838-7a49f451ede7,failure,105,2023-08-16 07:04:37,2023-08-16 08:49:37,ce7a7b90-9748-44be-915b-6b9cfd94994e,2023-12-01 15:47:39
Digital,Prod,Project2,Repo2,Merge,feed3162-4f7d-4dea-94c2-a4afb48e0e2f,2024-02-06 01:33:51,d6cd4666-9bf1-4ab1-9c95-5b816ff668a5,273,5b88b232-4845-4f4e-833f-e5cdea438b41,Merged,62f81b86-da01-4078-a18b-78c1ea8579a2,success,25,2023-07-09 10:35:54,2023-07-09 11:00:54,39db16a1-6d6a-43fd-996d-6b8face78368,2024-02-10 03:51:52
Digital,Dev,Project2,Repo4,Push,46d5c940-64ca-4586-a40b-fb952fe1acc0,2022-10-16 15:32:19,f9c7c8c1-d1fa-4a2e-a2f1-1b4b6b384b5c,400,a6c3a6fd-afa6-42ad-9e0e-12e3ea447261,Closed,555a6761-0e5a-47a2-8074-befacedc5376,failure,80,2024-04-12 18:17:52,2024-04-12 19:37:52,32755508-2116-47a4-897b-dce75efa4177,2024-02-12 19:35:45
Tech,Stag,Project2,Repo5,Merge,44a806b2-5ca9-4bcb-ac10-f7248d5b701d,2023-07-12 22:10:12,b1637ea2-6bf4-49ae-96ed-6ac2879d68b2,438,ecbf3f62-b65e-4d1a-80a4-8c0e0392f2a6,Open,4b95d8b4-86ab-4880-9489-2b82db8a2c2b,failure,8,2024-03-06 09:49:32,2024-03-06 09:57:32,861588ba-a4f1-4594-b3e7-f6155d2de0bf,2023-09-11 23:37:45
Tech,Dev,Project1,Repo2,Merge,fd60532e-8b0f-44fa-97e8-42b6e2d3d4cc,2023-12-10 02:22:06,b802b9a8-d66f-4f52-96b2-e179b6fd557f,804,5c261931-94b5-4896-9483-1946b3f5a5ce,Merged,c8448268-6b88-4aac-8cee-c2b72374140a,success,54,2023-10-08 18:25:14,2023-10-08 19:19:14,40a7360c-1294-487b-9386-19a69094cd03,2024-04-04 08:07:15
Supply Chain,Stag,Project2,Repo2,Push,0f66729b-45af-40e8-9262-01d52600948b,2023-01-28 14:44:11,7867ff27-850f-407e-9214-4782a22d46e6,764,91dca6be-50df-422a-9174-a472cbc4c2dc,Open,a9996c63-f733-4528-a681-434766bb6ac0,failure,81,2024-01-01 00:41:37,2024-01-01 02:02:37,51e53369-eea9-4129-b098-2e5e9709809a,2024-02-03 00:23:04
Supply Chain,Prod,Project1,Repo2,Push,b9a9da7c-dfbe-48f9-a3af-9f209cdeaaa8,2023-08-19 00:13:25,4646530c-aafd-44d3-9900-2329ecd8e43f,497,fcd3f446-641b-4be3-87cc-b9fdea0b3ed8,Open,3ef966ae-e308-4a75-80bf-6af818f73d3a,failure,93,2023-11-09 04:28:23,2023-11-09 06:01:23,af3c2219-f3d9-4c45-9c8b-bb49aaabec4e,2023-07-27 21:30:16
Tech,Dev,Project1,Repo2,Merge,64d6cddd-2e5a-4951-80c0-fe2648292413,2023-07-04 11:18:45,92b96d05-24f9-48ae-9b0f-4ed202fa0d5f,181,14402a34-8983-43b8-830a-aa6fc3dd26cc,Open,ae24a3dd-02b2-4b15-9d56-1cd40d9a7f0c,success,89,2023-10-02 07:35:00,2023-10-02 09:04:00,c38ceef0-16ed-4cf3-9d93-32411bb4ec78,2024-05-20 21:50:23
Digital,Prod,Project1,Repo1,Merge,cc43ac8f-f82f-4962-abf7-1a49abdd1b96,2023-07-15 14:25:21,9c299af9-e928-433e-b97f-a8d17b6f9225,829,dc04aab2-95b9-437b-95be-6c947991b52f,Closed,af905e97-1457-43e2-844d-857f1f2b7cf0,failure,47,2023-09-25 04:47:35,2023-09-25 05:34:35,652683d1-0741-4337-919b-78d373df4c65,2023-08-17 11:49:50
Supply Chain,Stag,Project1,Repo1,Merge,f7ff4688-0a61-482a-8e68-34466f677cb7,2024-02-12 03:56:33,b802b9a8-d66f-4f52-96b2-e179b6fd557f,468,40f156f4-41cb-493e-abbf-221133a4cb46,Closed,8cdce6ec-cc97-4440-a8a2-ad93f3380e73,success,93,2023-10-14 08:31:44,2023-10-14 10:04:44,9248c0f8-fcfd-46f1-b6b5-e1de1a26eca7,2024-02-02 00:13:58
Digital,Dev,Project1,Repo3,Merge,6bc9e58c-5b01-4cda-9292-a22e60fb09e9,2023-10-12 01:15:01,ccacbdf9-f68f-4a98-93a7-76b6b4aac4fb,343,ab5f0d88-59b3-45a3-ad9c-c72e597d1204,Merged,eeff0280-7730-413c-b0f2-4bd5446adb6a,failure,67,2024-04-09 02:53:01,2024-04-09 04:00:01,a7ce313a-11f9-4d74-98e3-73c3efe86842,2023-12-23 15:02:38
Tech,Prod,Project3,Repo2,Push,9f38675c-2180-4b74-9831-dd54d741d5c0,2024-04-05 11:25:15,16e7dfdb-53ef-4605-8e03-8c60b4822f51,300,a5c80cac-8e4f-453d-a73a-0e4608ab14fe,Open,48de0795-2460-4aa8-b89e-89d41e02d33c,failure,48,2023-12-01 09:40:49,2023-12-01 10:28:49,bcda4937-c738-4212-9f69-267597eb7a2e,2024-03-09 11:54:13
Digital,Dev,Project3,Repo1,Merge,41547d21-c289-41bc-8c83-4dc1ad2e4218,2022-07-03 06:55:54,2fa71afd-2480-4008-85af-841eacf698aa,347,2b231e0e-be67-4e3c-a6e7-ec0e2a457326,Open,226c1105-398e-451f-89a4-52eac2347696,failure,19,2023-08-17 14:28:28,2023-08-17 14:47:28,bf0e7750-d7fd-4bda-a2bd-ccc6bec3e7ca,2023-08-07 04:41:17
Digital,Dev,Project3,Repo4,Merge,59dc4585-809a-440f-8368-de59c00f1b2b,2022-12-02 02:33:58,aefdf916-0934-4cfd-bc22-da0f73b2ea3f,474,c0af31ad-a7af-42dc-8027-f78b5a95ca17,Open,058d47d8-45c2-4ceb-8509-066cc92cf306,failure,59,2023-12-22 14:14:30,2023-12-22 15:13:30,14d876d0-96ee-4c11-82ee-fd9e98fa782a,2023-07-06 04:42:08
Tech,Dev,Project1,Repo1,Push,4efec69c-65a2-4d99-826e-446bc95e1198,2023-12-28 11:31:26,45e6919a-2a37-4c16-a4ee-5284ca1da316,800,861b7a66-0fa9-4456-b714-b4dd8a9427c6,Open,bffe6809-3828-480f-b47b-e3b52db7142c,success,9,2023-05-28 15:49:21,2023-05-28 15:58:21,fc953e5b-994e-43c7-9af9-a63397577880,2023-06-18 08:12:46
Digital,Dev,Project1,Repo1,Merge,4db100d6-8e98-4ff3-af8e-88b765dd4e01,2024-04-19 19:41:19,f9c7c8c1-d1fa-4a2e-a2f1-1b4b6b384b5c,65,d93f2c87-1bfe-4729-8560-59aa6dca4b26,Merged,e2964895-7b7c-4f6d-b2a9-c80113e4c884,failure,87,2023-10-23 07:17:16,2023-10-23 08:44:16,abc46822-83ba-4700-b64d-c2658c5e3019,2024-05-14 07:16:07
Digital,Stag,Project3,Repo2,Merge,21d4ad99-5074-430f-bdef-5f64750a85ae,2023-09-30 22:25:12,6016495b-1c7d-45de-a087-c4cab14ba2d1,282,62ab62ea-8acd-40c8-95d9-8a4e0f5ea2e8,Merged,17f8cbb7-4d0c-498d-ada5-78e4d61d6ec6,failure,46,2023-07-13 04:41:47,2023-07-13 05:27:47,e18b8724-8d73-4b2c-a869-809ab8bdc1a2,2023-10-16 18:51:32
Tech,Prod,Project2,Repo5,Push,7768ebf6-e389-47f0-b28d-73f3bee14a46,2024-04-07 12:01:48,123a886d-9c19-462b-afd2-c64205d0bb18,511,92d11c79-90ca-44f4-953e-89578be9ba30,Open,ef8c5ffa-fff0-4f48-bccf-1050ed8c641e,success,102,2023-08-22 08:57:48,2023-08-22 10:39:48,c9cda929-4304-41fd-9b60-b05500fb3372,2023-12-18 15:19:28
Tech,Stag,Project1,Repo2,Push,7964177a-a5d4-48c4-820c-1f7557e3d913,2023-05-08 07:47:48,34c76aeb-dead-4754-9a0f-702491cd8a92,346,e646ff02-d25e-459a-901a-ab7a5c5e7b23,Closed,71599be6-2312-426e-8de4-e6f43c2f5360,success,45,2023-07-22 05:01:20,2023-07-22 05:46:20,181485fa-e220-4bf9-8a97-e38a56714b1e,2024-01-21 06:42:21
Supply Chain,Prod,Project3,Repo4,Push,0bb4ce85-78ac-47e3-906b-02dd78084402,2023-02-22 02:21:06,f9c7c8c1-d1fa-4a2e-a2f1-1b4b6b384b5c,50,227b950f-7f13-4be4-853e-95f024a8dd33,Open,371f9e52-2815-488a-b775-2bbe82fb3132,success,62,2023-11-25 13:55:18,2023-11-25 14:57:18,f7bca274-ea10-4764-ba51-52166e78f7ee,2023-10-13 03:54:27
Digital,Prod,Project2,Repo4,Merge,70f6d691-c324-4914-b570-d0b47234e3f3,2023-11-20 23:29:35,57462703-6686-4c29-a97a-6c9820af34e2,403,1d2b7797-4c35-4ae7-ae1e-ddba046a4b38,Open,cf83ac2f-2f2c-45e0-b612-b71eddc11692,success,3,2024-03-07 04:20:32,2024-03-07 04:23:32,94a814e6-d871-49d5-b121-6a4c7d049e83,2023-06-29 17:42:45
Digital,Prod,Project2,Repo2,Merge,33b255d7-f780-41ab-bd78-0ac77c5672e4,2023-07-22 00:08:46,9e346a23-98e8-4293-99e3-b65739889904,676,788f1b5b-747a-493b-b512-c199bd40f566,Merged,51b1ef8c-cf1f-4717-ba3a-51dab2494a2f,failure,43,2024-05-14 19:56:33,2024-05-14 20:39:33,41789d37-8402-4413-9e7e-6ade672488be,2023-12-26 05:05:35
Tech,Prod,Project1,Repo4,Push,79bb07a3-0fdb-494c-b20f-79bd0da4b2a9,2022-11-08 07:57:38,c12dab9b-8aa5-421b-a60e-e2560e9429ea,832,ba08c5a0-9229-4444-92b3-2d25adb2213e,Closed,cc56bd22-01ee-4424-8f7a-9956b5324335,success,64,2023-09-29 08:34:55,2023-09-29 09:38:55,863385d7-b0aa-4b75-8822-65095fbe85e5,2024-05-19 06:31:16
Tech,Stag,Project1,Repo5,Push,4802312c-1ec1-4666-8c8f-8ab03a460278,2022-11-24 06:43:15,2b1d4f78-8e64-4adf-ba08-90f8e4fdb172,678,3026c44a-de18-4703-989d-9d849c708064,Open,c5290f25-46ed-4b39-8c8e-f7b113151728,failure,31,2023-08-26 02:11:03,2023-08-26 02:42:03,74f3c8e2-b440-4215-8e5c-bbff6c21cb78,2024-03-25 22:32:32
Digital,Stag,Project2,Repo1,Merge,63a7e7d7-d321-4dae-aef9-32117cbc4409,2023-03-19 03:53:44,b1bd6f2d-3ce5-41a8-891a-d48bdae85d99,819,c24fd76d-af37-4ab0-9f22-c6a06032a16d,Open,a7010ea7-8c91-4c9f-bfba-81723c9523c2,failure,120,2023-06-19 22:54:52,2023-06-20 00:54:52,08d6ba5b-861f-4d79-b02a-8d70e2c39730,2023-12-10 13:29:23
Digital,Stag,Project3,Repo4,Merge,c62066d8-902e-4abc-a614-135195a753b8,2024-01-15 21:34:26,e362103b-9d8d-49d1-838e-f923902fd97f,496,50bf39e5-85d9-45ab-bd14-00f7fea1b36d,Closed,d8b1f26e-0561-4940-a9b5-6630404f1a3a,success,45,2024-01-16 14:35:47,2024-01-16 15:20:47,908ed403-62d8-4440-b9d3-1e65bf5dcd1e,2024-01-02 07:24:13
Digital,Stag,Project3,Repo4,Merge,778889aa-7515-49ae-9a23-ad4e4ad90cbc,2024-05-26 00:16:17,b728cc9f-ef97-44f7-9d62-fbac138454a7,414,73cdf47d-4da7-44ab-bada-7bc4e6fd0aab,Merged,973911af-c4ad-45e5-979f-0ac38229e6cd,failure,87,2024-03-23 03:11:13,2024-03-23 04:38:13,d313206e-acdd-4d85-acf4-697f6c86f71e,2023-07-06 17:18:40
Tech,Dev,Project1,Repo4,Push,1e47f31d-5c53-4216-8f52-54ad989c8a66,2023-08-24 21:35:23,ffdbdfbc-abcb-41a5-8497-7c8db8f866f5,484,a5b9d703-3238-46dc-a33f-072e8a6cf66f,Merged,0ce37ca0-b513-4a48-9ca4-f685695a5142,success,66,2023-09-28 20:41:38,2023-09-28 21:47:38,99bb0a1b-3f2b-449e-9522-6a536a2e141b,2024-03-28 12:51:36
Supply Chain,Dev,Project1,Repo2,Merge,8e7da813-a5df-490d-874b-49193707b5fd,2024-01-10 11:20:13,230320c6-b5e9-4aa5-a4fd-c5418a3ddae4,457,2b9170a5-9002-47dd-97a1-1ec5d53a3487,Open,7d5e5a2e-be6f-4b49-af48-fadc566686b4,failure,89,2023-11-12 17:08:26,2023-11-12 18:37:26,eda2de99-0c26-4045-878d-103149cb6ba0,2023-06-28 03:56:24
Digital,Prod,Project2,Repo2,Push,9721940f-6e23-4971-9313-9f939a60303a,2024-02-06 05:34:31,bd839ca4-a94e-4a0b-9282-9b7d2b9279e3,603,c5f6ad5b-446f-495d-ae78-237ccfb37b70,Open,4be8adcf-c187-4498-84b6-effbab47a996,failure,16,2024-05-01 22:26:54,2024-05-01 22:42:54,dedcaf3e-01b5-4bb6-8ac2-8505e4a8472b,2023-08-06 17:59:36
Tech,Stag,Project3,Repo3,Push,ae14eef7-be8c-4800-b18b-92b9daa97d05,2024-04-06 10:01:50,65aa3287-e14d-4638-adc5-e1d3723b8ddd,16,bf8cdef8-fa17-4c73-b806-337ff1175912,Open,aab94d14-dd19-408a-9d36-aafcada4c442,failure,31,2024-05-20 11:27:22,2024-05-20 11:58:22,a8bbd1ab-a775-442d-a15b-020e7ddac089,2023-11-01 23:27:05
Supply Chain,Prod,Project1,Repo5,Merge,8936a7f7-5520-44e5-8ace-aa2e94b34266,2024-02-21 04:54:35,5f1335ef-66a4-4c8f-98e8-16f0974631dc,502,8e361a57-49cb-4902-b558-d491876a933c,Open,32f6b6de-9db0-4c5e-9432-e346a37e5471,success,14,2024-01-23 06:40:14,2024-01-23 06:54:14,a1ad04da-7993-478c-9389-c69e99e59f66,2024-02-24 03:16:02
Digital,Dev,Project3,Repo1,Merge,007335e1-2be4-4d4f-b712-3c87a5febbe7,2022-11-18 10:52:37,d0f3c700-e69b-4aad-b6ae-27d76b6b7ede,517,3d36218e-476f-47d3-b9eb-bd5f0ef714a3,Merged,fe9594c9-b12c-489b-baa5-382cef2779b9,failure,2,2023-08-27 21:11:08,2023-08-27 21:13:08,e32bcc66-24c5-4975-9346-a74a2d620790,2024-03-10 07:01:38
Supply Chain,Dev,Project2,Repo5,Merge,f3f739c5-10fc-4d65-b752-131dff6a64cd,2022-08-26 13:15:36,d3c8bfdd-ce06-489b-9407-24bf51a4bb51,652,ffd19ba2-9856-4e47-8ad5-b04d64d11cfe,Open,6f38a73c-ac26-4564-b002-c2648e8a1804,failure,47,2024-01-11 19:22:27,2024-01-11 20:09:27,8df8ffbd-2fa7-4fe2-af42-8a84d91f012f,2023-12-24 05:31:01
Digital,Dev,Project3,Repo5,Merge,c1b1b04e-d4cc-4af2-bbb5-21837581f2fb,2023-10-18 04:05:55,4eaccf7c-62ef-4bfb-a16d-b1443630e3cb,501,db31e691-d7d3-4305-872f-79e6f999fe6b,Open,9bb9bcde-22c3-4b80-9903-7e64113ebc9b,failure,44,2023-12-24 20:23:43,2023-12-24 21:07:43,58840bba-a729-4901-8bf4-164d502d81e4,2023-11-05 18:31:02
Tech,Prod,Project2,Repo1,Merge,75987f4f-1efe-423e-b629-d5ba569b8a1d,2022-08-21 19:34:03,a3902bdf-4a22-4e3f-ac2a-aaaf63c33b7e,802,63e3050f-27d2-48b9-b57c-85673044f195,Merged,dd6dc692-43d6-4a00-8cc0-46267740c40b,failure,112,2024-02-15 01:30:17,2024-02-15 03:22:17,f05f7af8-7df4-44a3-9be2-0769d0613cce,2024-04-08 17:39:28
Digital,Dev,Project2,Repo2,Push,f55f6560-58ff-4c43-bb40-e8d12225b25c,2023-08-28 22:19:44,9e346a23-98e8-4293-99e3-b65739889904,338,0e655739-34c4-4dd5-b43e-e579e7160525,Closed,e331e4a6-992c-4270-8a95-4fd7b0e30c6c,success,72,2024-01-30 01:46:30,2024-01-30 02:58:30,96b37f2f-b480-4f76-8d55-f46fff0a21c6,2023-09-25 22:09:48
Tech,Stag,Project1,Repo3,Push,a8417ab9-36a4-4a83-a138-107d9c8011cd,2022-11-08 11:33:24,e5a21d0d-b151-41d3-b038-f2130ce77a54,717,d8c74429-5387-4d83-82d4-97700ee4a3a5,Open,54104443-21a9-47cb-9fbe-6bac17c1560e,success,3,2023-10-23 22:29:19,2023-10-23 22:32:19,1ac6c630-3d3b-40b4-b04c-3a7db0133925,2023-10-19 18:54:58
Digital,Stag,Project2,Repo5,Push,e06ff8e1-97b3-425f-b854-5dc924c88046,2023-12-29 07:14:59,79e89c11-9f54-4fd8-a1ed-604f849e8682,678,65b2c687-3c3f-4324-b450-7ba3e804fb9f,Closed,fe58e4a3-543d-41e0-ae27-083d2c9ef004,failure,93,2023-12-03 12:15:36,2023-12-03 13:48:36,a44cc68e-4e13-4668-a31f-6b7dfb97fa7d,2024-03-06 07:52:32
Tech,Stag,Project1,Repo5,Merge,6338e0eb-4cd6-4dbf-934b-c9f63cf00545,2024-03-17 07:20:13,b802b9a8-d66f-4f52-96b2-e179b6fd557f,891,8ea5f1fa-5ac6-4312-827d-88b66bda49a8,Merged,51c0cd50-2469-4beb-8d31-7f571d7c12c2,success,93,2024-04-02 23:28:19,2024-04-03 01:01:19,fc98835a-1418-4555-984d-db25a809a1aa,2023-07-28 08:45:08
Tech,Prod,Project3,Repo1,Merge,324683e8-216e-4ded-a860-ae926ddf1498,2023-02-05 06:27:27,a5ef7027-4a08-41a8-9638-3e4e224813df,307,86761a59-393d-4752-a2ed-d15658312784,Merged,cec84af1-fb8d-498c-bd8d-ebeb9ba08361,failure,95,2023-08-31 21:35:08,2023-08-31 23:10:08,32044604-93d5-4586-983e-c602f1107cd0,2023-06-10 19:56:45
Supply Chain,Prod,Project1,Repo5,Push,f739d872-7395-4a54-a1b0-ec39483230fb,2024-03-11 19:13:18,aeabee07-8e92-433b-87e9-62fb110e09bf,136,7da742ca-6e5f-4a5c-8cb9-133762fbedd4,Open,255c561c-48c3-436b-8b55-43aa119cd09f,success,6,2024-04-19 08:37:26,2024-04-19 08:43:26,ee3e0df4-5d77-4802-b7d9-48fcff7bb265,2023-12-19 11:47:38
